1,39088.984,24769.234
2,22847.006,22047.391
3,42613.988,24928.418
4,36093.012,24244.316
5,39547,20750.775
6,33336.008,22306.957
7,47813.008,23093.301
8,25679.006,21379.77
9,48705.008,26107.092
