,0
0,0.0007170510000000026
1,0.0014699559999999958
2,0.0010038720000000011
3,0.00025096799999999893
4,0.0025096800000000033
5,0.0017567760000000044
6,0.0035135520000000114
7,0.0010038720000000011
8,0.003262583999999994
9,0.0010038720000000029
10,0.002187007000000007
11,0.0006294310000000013
12,0.0012588619999999925
13,0.001159478
14,0.00019876800000000037
15,0.003147154000000006
16,0.002053931999999992
17,0.006029285000000019
18,0.0007619430000000013
19,0.001822037000000008
20,0.0005963029999999969
21,0.0014245009999999917
22,0.0005013789999999977
23,0.0016473870000000054
24,0.0012534469999999948
25,0.00032231500000000064
26,0.008702503000000007
27,0.006625362999999981
28,0.01199727799999998
29,0.00046556600000000205
30,0.002220392000000006
31,0.00046556600000000146
32,0.001611575000000007
33,0.0009795740000000026
34,0.002612197999999993
35,0.0009070129999999915
36,0.00047164700000000315
37,0.0038094549999999985
38,0.005804883000000031
39,0.005696042
40,0.0008344519999999977
41,0.002612197999999997
42,0.0011246959999999992
43,0.0019228679999999955
44,0.0009862290000000019
45,0.0014610800000000046
46,0.0013149720000000032
47,0.0007305399999999986
48,0.002739525999999995
49,0.0013514990000000047
50,0.0034700660000000134
51,0.0007305399999999926
52,0.001570662000000007
53,0.0005844320000000069
54,0.0014976069999999967
55,0.0007232650000000016
56,0.0014465300000000025
57,0.0012398829999999974
58,0.0006888240000000012
59,0.002996384000000002
60,0.0011365589999999938
61,0.005476148999999992
62,0.0009299120000000012
63,0.0015498540000000002
64,0.0009299120000000027
65,0.001584295
66,0.0005443289999999999
67,0.000986595999999998
68,0.0006123699999999974
69,0.0005443290000000029
70,0.0025855620000000018
71,0.0007144320000000021
72,0.004490712000000018
73,0.00037422600000000197
74,0.0011907190000000072
75,0.0006804109999999984
76,0.0014288630000000005
77,0.0008536369999999991
78,0.0013515920000000123
79,0.0006402279999999981
80,0.0006402279999999998
81,0.0026676150000000043
82,0.0008536370000000024
83,0.004268184
84,0.0009247730000000017
85,0.0014227279999999957
86,0.0006757959999999997
87,0.0015294330000000028
88,0.0006308909999999997
89,0.001410228000000006
90,0.0009648929999999927
91,0.0005937799999999975
92,0.002412232000000009
93,0.001447339
94,0.003488457999999984
95,0.0007051140000000013
96,0.0017813399999999976
97,0.0005195579999999996
98,0.0009277810000000025
99,0.0009012440000000016
100,0.002045132000000005
101,0.0009012440000000062
102,0.0004506220000000008
103,0.002322437999999997
104,0.0013172029999999968
105,0.0033969979999999866
106,0.0006586019999999998
107,0.0018024890000000002
108,0.0006932649999999954
109,0.0011438869999999997
110,0.00035778199999999974
111,0.002110912
112,0.00042933800000000117
113,0.00042933800000000073
114,0.0020393559999999995
115,0.005509839000000021
116,0.0026475850000000183
117,0.0006082290000000013
118,0.0012164580000000012
119,0.0006440070000000007
120,0.001431127000000001
121,0.000554794999999999
122,0.0012575359999999999
123,0.0009246590000000022
124,0.0002958910000000002
125,0.005954802999999987
126,0.006139734000000001
127,0.007397270000000009
128,0.0007767129999999976
129,0.001109591000000001
130,0.00040684999999999967
131,0.001035618000000003
132,0.000409207000000002
133,0.0010571180000000014
134,0.0007161129999999974
135,0.0004774080000000005
136,0.002284739999999998
137,0.0012276210000000014
138,0.0024552430000000024
139,0.0005115089999999973
140,0.000886616
141,0.0003410060000000008
142,0.0012276209999999978
143,0.000597162000000001
144,0.0015807220000000025
145,0.0009484329999999957
146,0.0005269069999999996
147,0.0024589009999999934
148,0.001018688000000002
149,0.0028452999999999946
150,0.00042152599999999965
151,0.0008781789999999965
152,0.0005269069999999999
153,0.001229451000000002
154,0.00045578899999999974
155,0.001101489000000005
156,0.0008735949999999976
157,0.00022789399999999983
158,0.0015952599999999966
159,0.0007976300000000006
160,0.0023928899999999956
161,0.000683683000000002
162,0.0014433299999999972
163,0.0007596479999999999
164,0.0010635069999999952
165,0.0005026029999999996
166,0.0007180039999999985
167,0.00043080200000000026
168,0.00043080200000000064
169,0.0014360079999999964
170,0.0008616049999999997
171,0.002620714000000009
172,0.0004308020000000027
173,0.0016514089999999989
174,0.00039490199999999906
175,0.0009334049999999963
176,0.0006621540000000005
177,0.000993230999999999
178,0.0005517950000000005
179,0.00040465000000000043
180,0.0022807529999999965
181,0.0011403770000000008
182,0.002243967000000005
183,0.0006253679999999941
184,0.0019128899999999974
185,0.0006621539999999979
186,0.0017657449999999987
187,0.0008801380000000032
188,0.0008801380000000043
189,0.0005541610000000015
190,0.0004889659999999997
191,0.0019232649999999928
192,0.001271310999999997
193,0.0026078170000000058
194,0.0006845519999999969
195,0.0011735179999999973
196,0.00045636800000000013
197,0.0012387129999999946
198,0.0007832640000000028
199,0.0008811719999999984
200,0.0007179919999999978
201,0.000358996000000001
202,0.0017949810000000073
203,0.00329623699999999
204,0.002708789000000001
205,0.00029372400000000025
206,0.0008158999999999955
207,0.0005874479999999971
208,0.0010117160000000015
209,0.0002999959999999994
210,0.0011249859999999993
211,0.00048749400000000135
212,0.00022499700000000022
213,0.002099974000000004
214,0.0008249899999999962
215,0.0029624629999999924
216,0.00044999399999999946
217,0.000974988000000003
218,0.0004874940000000018
219,0.0013499830000000014
220,0.00048641500000000187
221,0.0010770619999999989
222,0.0009728300000000041
223,0.00041692699999999896
224,0.0017719410000000026
225,0.0006253910000000023
226,0.0019109170000000016
227,0.0003474389999999993
228,0.001355014000000003
229,0.0007296229999999973
230,0.0010423179999999965
231,0.00047339900000000076
232,0.0009103820000000002
233,0.0011288740000000013
234,0.0004733989999999985
235,0.0016751030000000063
236,0.0010924580000000056
237,0.002694731
238,0.0012745350000000044
239,0.0009103819999999997
240,0.0002913220000000001
241,0.001456611
242,0.00042802099999999805
243,0.0007704380000000015
244,0.0005706950000000019
245,0.00025681300000000244
246,0.001483806999999999
247,0.0005992299999999991
248,0.001968896999999996
249,0.0009416460000000029
250,0.0009416460000000015
251,0.000399486
252,0.0009416460000000005
253,0.0010116540000000029
254,0.0017805109999999963
255,0.0010925870000000023
256,0.0002427970000000002
257,0.004653610000000007
258,0.006069926000000004
259,0.006879249000000004
260,0.0004451280000000005
261,0.0014567819999999987
262,0.000768856999999998
263,0.0012544510000000021
264,0.0010255320000000004
265,0.0009548059999999953
266,0.0009194429999999992
267,0.0002829050000000007
268,0.001803522000000007
269,0.003111959999999992
270,0.003854587000000002
271,0.0005658109999999995
272,0.002086428000000002
273,0.0005658109999999995
274,0.0009901689999999984
275,0.0005659310000000025
276,0.0007074140000000019
277,0.0006013019999999996
278,0.00028296500000000015
279,0.001803904999999997
280,0.0008488959999999977
281,0.001945387999999998
282,0.0004244480000000009
283,0.0018039050000000036
284,0.0004598190000000002
285,0.0005659310000000023
286,0.0005273569999999991
287,0.0008899140000000043
288,0.0009228739999999942
289,0.0001647989999999998
290,0.001944628000000009
291,0.002241266000000003
292,0.0029334210000000064
293,0.00042847700000000105
294,0.0004943969999999995
295,0.0003625579999999999
296,0.0011535930000000027
297,0.0006146059999999973
298,0.001626897999999996
299,0.0008676789999999977
300,0.00028922600000000045
301,0.005206074000000008
302,0.004989153999999994
303,0.007700651000000003
304,0.0008676789999999976
305,0.0022053510000000043
306,0.0009399859999999974
307,0.0013738250000000065
308,0.00039439199999999965
309,0.0015417160000000027
310,0.000681223000000001
311,0.0003226850000000003
312,0.0037646549999999874
313,0.0010397619999999968
314,0.007278333999999996
315,0.0006812230000000024
316,0.002258793
317,0.000537807999999999
318,0.0006453689999999984
319,0.0008930650000000019
320,0.0009707230000000015
321,0.0006989209999999955
322,0.0004271180000000009
323,0.0008930650000000013
324,0.0013978410000000034
325,0.0020967620000000046
326,0.0007377489999999978
327,0.0014754989999999945
328,0.000504776
329,0.0010483809999999965
330,0.0004276250000000008
331,0.0009621549999999989
332,0.0008196139999999977
333,0.0003919889999999997
334,0.001247237999999999
335,0.0011759680000000014
336,0.002102486999999997
337,0.0005345309999999989
338,0.0009977909999999968
339,0.0001781770000000012
340,0.0007839780000000035
341,0.00046136900000000184
342,0.000496858999999999
