"","store","upc","week","move","price","profit","descrip","custcoun","brand","wp","mks","csame","cdiff","Prod2","Prod3","Prod4","Prod5","Prod6","Prod7","Prod8","Prod9","Prod10","Prod11","summks","os","y","avg_price_product","pricediff_product","withingroupshare"
"3054",101,3410057306,160,47,0.0381597222222222,0.54,"MILLER LITE BEER",24077,34100,0.0379536597222222,0.00195207044066952,6,4,0,0,0,0,0,1,0,0,0,0,0.101066937940195,0.898933062059805,-6.13231799973064,0.0377739197530864,0.000385802469135804,0.0193146292986993
"3055",101,3410057528,160,23,0.0513194444444444,19.95,"MILLER LITE BEER N.R",24077,34100,0.0410812152777778,0.000955268513519126,6,4,0,0,0,0,0,0,1,0,0,0,0.101066937940195,0.898933062059805,-6.84697138551155,0.0513194444444444,0,0.00945183986957624
"3056",101,3410057602,160,49,0.0415972222222222,1.25,"MILLER LITE BEER",24077,34100,0.0410772569444444,0.00203513726793205,6,4,0,0,0,0,0,0,0,1,0,0,0.101066937940195,0.898933062059805,-6.09064530333007,0.0415972222222222,0,0.0201365284177929
"3057",101,7336011341,160,3,0.0513194444444444,19.95,"OLD STYLE BEER",24077,73360,0.0410812152777778,0.000124600240893799,1,9,0,0,0,0,0,0,0,0,1,0,0.101066937940195,0.898933062059805,-8.88385331277259,0.0513194444444444,0,0.00123284867864038
"3058",101,7336011751,160,23,0.0554166666666667,25.88,"OLD STYLE BEER",24077,73360,0.0410748333333333,0.000955268513519126,1,9,0,0,0,0,0,0,0,0,0,1,0.101066937940195,0.898933062059805,-6.84697138551155,0.0529475308641975,0.00246913580246914,0.00945183986957624
"3059",101,1820000016,161,12,0.0554166666666667,25.88,"BUDWEISER BEER",23260,18200,0.0410748333333333,0.000515907136715391,1,9,0,0,0,0,0,0,0,0,0,0,0.0990504013030653,0.900949598696935,-7.46527781405312,0.0529475308641975,0.00246913580246914,0.00520853151454547
"3060",101,1820011168,161,21,0.0416319444444444,8,"BUDWEISER BEER",23260,18200,0.0383013888888889,0.000902837489251935,1,9,1,0,0,0,0,0,0,0,0,0,0.0990504013030653,0.900949598696935,-6.90566202611769,0.0408796296296296,0.000752314814814817,0.00911493015045457
"3061",101,3410000354,161,18,0.0554166666666667,25.88,"MILLER LITE BEER",23260,34100,0.0410748333333333,0.000773860705073087,6,4,0,1,0,0,0,0,0,0,0,0,0.0990504013030653,0.900949598696935,-7.05981270594495,0.0529475308641975,0.00246913580246914,0.0078127972718182
"3062",101,3410000554,161,8,0.0554166666666667,25.88,"MILLER GENUINE DRAFT",23260,34100,0.0410748333333333,0.000343938091143594,6,4,0,0,1,0,0,0,0,0,0,0,0.0990504013030653,0.900949598696935,-7.87074292216128,0.0529475308641975,0.00246913580246914,0.00347235434303031
"3063",101,3410017306,161,23,0.0416319444444444,8.84,"MILLER GENUINE DRAFT",23260,34100,0.0379516805555556,0.000988822012037833,6,4,0,0,0,1,0,0,0,0,0,0,0.0990504013030653,0.900949598696935,-6.81469024791197,0.0408680555555556,0.00076388888888889,0.00998301873621215
"3064",101,3410017505,161,9,0.0581944444444445,27.92,"MILLER GEN DRFT LNNR",23260,34100,0.0419465555555556,0.000386930352536543,6,4,0,0,0,0,1,0,0,0,0,0,0.0990504013030653,0.900949598696935,-7.7529598865049,0.0557253086419753,0.00246913580246914,0.0039063986359091
"3065",101,3410057306,161,55,0.0416319444444444,8.84,"MILLER LITE BEER",23260,34100,0.0379516805555556,0.00236457437661221,6,4,0,0,0,0,0,1,0,0,0,0,0.0990504013030653,0.900949598696935,-5.94285127860864,0.0408603395061728,0.000771604938271601,0.0238724361083334
"3066",101,3410057528,161,7,0.0415972222222222,1.25,"MILLER LITE BEER N.R",23260,34100,0.0410772569444444,0.000300945829750645,6,4,0,0,0,0,0,0,1,0,0,0,0.0990504013030653,0.900949598696935,-8.0042743147858,0.0415972222222222,0,0.00303831005015152
"3067",101,3410057602,161,30,0.0513194444444444,19.95,"MILLER LITE BEER",23260,34100,0.0410812152777778,0.00128976784178848,6,4,0,0,0,0,0,0,0,1,0,0,0.0990504013030653,0.900949598696935,-6.54898708217896,0.0513194444444444,0,0.0130213287863637
"3068",101,7336011341,161,9,0.0513194444444444,19.95,"OLD STYLE BEER",23260,73360,0.0410812152777778,0.000386930352536543,1,9,0,0,0,0,0,0,0,0,1,0,0.0990504013030653,0.900949598696935,-7.7529598865049,0.0513194444444444,0,0.0039063986359091
"3069",101,7336011751,161,19,0.0554166666666667,25.88,"OLD STYLE BEER",23260,73360,0.0410748333333333,0.000816852966466036,1,9,0,0,0,0,0,0,0,0,0,1,0.0990504013030653,0.900949598696935,-7.00574548467467,0.0529475308641975,0.00246913580246914,0.00824684156469699
"3070",101,1820000016,162,18,0.0554166666666667,25.88,"BUDWEISER BEER",25281,18200,0.0410748333333333,0.000711997152011392,1,9,0,0,0,0,0,0,0,0,0,0,0.0964092472177752,0.903590752782225,-7.14605791835223,0.0529475308641975,0.00246913580246914,0.00738515414816059
"3071",101,1820011168,162,23,0.0381597222222222,0.36,"BUDWEISER BEER",25281,18200,0.0380223472222222,0.000909774138681223,1,9,1,0,0,0,0,0,0,0,0,0,0.0964092472177752,0.903590752782225,-6.90093546031925,0.0381597222222222,0,0.00943658585598297
"3072",101,3410000354,162,17,0.0554166666666667,25.88,"MILLER LITE BEER",25281,34100,0.0410748333333333,0.000672441754677426,6,4,0,1,0,0,0,0,0,0,0,0,0.0964092472177752,0.903590752782225,-7.20321633219218,0.0529475308641975,0.00246913580246914,0.00697486780659611
"3073",101,3410000554,162,8,0.0554166666666667,25.88,"MILLER GENUINE DRAFT",25281,34100,0.0410748333333333,0.00031644317867173,6,4,0,0,1,0,0,0,0,0,0,0,0.0964092472177752,0.903590752782225,-7.95698813456856,0.0529475308641975,0.00246913580246914,0.00328229073251582
"3074",101,3410017306,162,29,0.0416319444444444,8.84,"MILLER GENUINE DRAFT",25281,34100,0.0379516805555556,0.00114710652268502,6,4,0,0,0,1,0,0,0,0,0,0,0.0964092472177752,0.903590752782225,-6.66913384626192,0.0409336419753086,0.000698302469135804,0.0118983039053698
"3075",101,3410017505,162,11,0.0581944444444445,27.92,"MILLER GEN DRFT LNNR",25281,34100,0.0419465555555556,0.000435109370673628,6,4,0,0,0,0,1,0,0,0,0,0,0.0964092472177752,0.903590752782225,-7.63853440345003,0.0557253086419753,0.00246913580246914,0.00451314975720925
"3076",101,3410057306,162,60,0.0416319444444444,8.84,"MILLER LITE BEER",25281,34100,0.0379516805555556,0.00237332384003797,6,4,0,0,0,0,0,1,0,0,0,0,0.0964092472177752,0.903590752782225,-5.9420851140263,0.0409837962962963,0.000648148148148148,0.0246171804938686
"3077",101,3410057528,162,33,0.0415972222222222,1.25,"MILLER LITE BEER N.R",25281,34100,0.0410772569444444,0.00130532811202089,6,4,0,0,0,0,0,0,1,0,0,0,0.0964092472177752,0.903590752782225,-6.53992211478192,0.0415972222222222,0,0.0135394492716277
"3078",101,3410057602,162,24,0.0513194444444444,19.95,"MILLER LITE BEER",25281,34100,0.0410812152777778,0.000949329536015189,6,4,0,0,0,0,0,0,0,1,0,0,0.0964092472177752,0.903590752782225,-6.85837584590045,0.0513194444444444,0,0.00984687219754745
"3079",101,7336011341,162,10,0.0513194444444444,19.95,"OLD STYLE BEER",25281,73360,0.0410812152777778,0.000395553973339662,1,9,0,0,0,0,0,0,0,0,1,0,0.0964092472177752,0.903590752782225,-7.73384458325435,0.0513194444444444,0,0.00410286341564477
"3080",101,7336011751,162,14,0.0554166666666667,25.88,"OLD STYLE BEER",25281,73360,0.0410748333333333,0.000553775562675527,1,9,0,0,0,0,0,0,0,0,0,1,0.0964092472177752,0.903590752782225,-7.39737234663314,0.0529475308641975,0.00246913580246914,0.00574400878190268
"3081",101,1820000016,163,20,0.0554166666666667,25.88,"BUDWEISER BEER",24484,18200,0.0410748333333333,0.00081685999019768,1,9,0,0,0,0,0,0,0,0,0,0,0.125937996726062,0.874062003273938,-6.97543888453513,0.0529475308641975,0.00246913580246914,0.00648620758971176
"3082",101,1820011168,163,32,0.0381597222222222,0.36,"BUDWEISER BEER",24484,18200,0.0380223472222222,0.00130697598431629,1,9,1,0,0,0,0,0,0,0,0,0,0.125937996726062,0.874062003273938,-6.5054352552894,0.0381597222222222,0,0.0103779321435388
"3083",101,3410000354,163,16,0.0554166666666667,25.88,"MILLER LITE BEER",24484,34100,0.0410748333333333,0.000653487992158144,6,4,0,1,0,0,0,0,0,0,0,0,0.125937996726062,0.874062003273938,-7.19858243584934,0.0529475308641975,0.00246913580246914,0.0051889660717694
"3084",101,3410000554,163,5,0.0554166666666667,25.88,"MILLER GENUINE DRAFT",24484,34100,0.0410748333333333,0.00020421499754942,6,4,0,0,1,0,0,0,0,0,0,0,0.125937996726062,0.874062003273938,-8.36173324565502,0.0529475308641975,0.00246913580246914,0.00162155189742794
"3085",101,3410017306,163,38,0.0381597222222222,0.54,"MILLER GENUINE DRAFT",24484,34100,0.0379536597222222,0.00155203398137559,6,4,0,0,0,1,0,0,0,0,0,0,0.125937996726062,0.874062003273938,-6.33358499836274,0.0381597222222222,0,0.0123237944204523
"3086",101,3410017505,163,92,0.0443055555555556,5.32,"MILLER GEN DRFT LNNR",24484,34100,0.0419485,0.00375755595490933,6,4,0,0,0,0,1,0,0,0,0,0,0.125937996726062,0.874062003273938,-5.44938258104008,0.0443055555555556,0,0.0298365549126741
"3087",101,3410057306,163,62,0.0381597222222222,0.54,"MILLER LITE BEER",24484,34100,0.0379536597222222,0.00253226596961281,6,4,0,0,0,0,0,1,0,0,0,0,0.125937996726062,0.874062003273938,-5.84403677304403,0.0381597222222222,0,0.0201072435281064
"3088",101,3410057528,163,24,0.0513194444444444,19.95,"MILLER LITE BEER N.R",24484,34100,0.0410812152777778,0.000980231988237216,6,4,0,0,0,0,0,0,1,0,0,0,0.125937996726062,0.874062003273938,-6.79311732774118,0.0513194444444444,0,0.00778344910765411
"3089",101,3410057602,163,26,0.0513194444444444,19.95,"MILLER LITE BEER",24484,34100,0.0410812152777778,0.00106191798725698,6,4,0,0,0,0,0,0,0,1,0,0,0.125937996726062,0.874062003273938,-6.71307462006764,0.0513194444444444,0,0.00843206986662528
"3090",101,7336011341,163,11,0.0513194444444444,19.95,"OLD STYLE BEER",24484,73360,0.0410812152777778,0.000449272994608724,1,9,0,0,0,0,0,0,0,0,1,0,0.125937996726062,0.874062003273938,-7.57327588529075,0.0513194444444444,0,0.00356741417434147
"3091",101,7336011751,163,18,0.0554166666666667,25.88,"OLD STYLE BEER",24484,73360,0.0410748333333333,0.000735173991177912,1,9,0,0,0,0,0,0,0,0,0,1,0.125937996726062,0.874062003273938,-7.08079940019296,0.0529475308641975,0.00246913580246914,0.00583758683074058
"3092",101,1820000016,164,14,0.0554166666666667,25.88,"BUDWEISER BEER",24291,18200,0.0410748333333333,0.000576345148408876,1,9,0,0,0,0,0,0,0,0,0,0,0.126492648439199,0.873507351560801,-7.32356512750709,0.0529475308641975,0.00246913580246914,0.00455635292264362
"3093",101,1820011168,164,36,0.0381597222222222,0.36,"BUDWEISER BEER",24291,18200,0.0380223472222222,0.00148203038162282,1,9,1,0,0,0,0,0,0,0,0,0,0.126492648439199,0.873507351560801,-6.37910351866624,0.0381905864197531,-3.08641975308652e-05,0.0117163360867979
"3094",101,3410000354,164,12,0.0554166666666667,25.88,"MILLER LITE BEER",24291,34100,0.0410748333333333,0.000494010127207608,6,4,0,1,0,0,0,0,0,0,0,0,0.126492648439199,0.873507351560801,-7.47771580733435,0.0529475308641975,0.00246913580246914,0.00390544536226596
"3095",101,3410000554,164,2,0.0554166666666667,25.88,"MILLER GENUINE DRAFT",24291,34100,0.0410748333333333,8.2335021201268e-05,6,4,0,0,1,0,0,0,0,0,0,0,0.126492648439199,0.873507351560801,-9.2694752765624,0.0529475308641975,0.00246913580246914,0.00065090756037766
"3096",101,3410017306,164,40,0.0381597222222222,0.54,"MILLER GENUINE DRAFT",24291,34100,0.0379536597222222,0.00164670042402536,6,4,0,0,0,1,0,0,0,0,0,0,0.126492648439199,0.873507351560801,-6.27374300300841,0.0381597222222222,0,0.0130181512075532
"3097",101,3410017505,164,69,0.0443055555555556,5.32,"MILLER GEN DRFT LNNR",24291,34100,0.0419485,0.00284055823144374,6,4,0,0,0,0,1,0,0,0,0,0,0.126492648439199,0.873507351560801,-5.72851595252509,0.044320987654321,-1.54320987654291e-05,0.0224563108330293
"3098",101,3410057306,164,71,0.0381597222222222,0.54,"MILLER LITE BEER",24291,34100,0.0379536597222222,0.00292289325264501,6,4,0,0,0,0,0,1,0,0,0,0,0.126492648439199,0.873507351560801,-5.69994258008103,0.0381597222222222,0,0.0231072183934069
"3099",101,3410057528,164,19,0.0513194444444444,19.95,"MILLER LITE BEER N.R",24291,34100,0.0410812152777778,0.000782182701412046,6,4,0,0,0,0,0,0,1,0,0,0,0.126492648439199,0.873507351560801,-7.01818347795591,0.0513194444444444,0,0.00618362182358777
"3100",101,3410057602,164,13,0.0513194444444444,19.95,"MILLER LITE BEER",24291,34100,0.0410812152777778,0.000535177637808242,6,4,0,0,0,0,0,0,0,1,0,0,0.126492648439199,0.873507351560801,-7.39767309966081,0.0513194444444444,0,0.00423089914245479
"3101",101,7336011341,164,3,0.0513194444444444,19.95,"OLD STYLE BEER",24291,73360,0.0410812152777778,0.000123502531801902,1,9,0,0,0,0,0,0,0,0,1,0,0.126492648439199,0.873507351560801,-8.86401016845424,0.0513194444444444,0,0.000976361340566491
"3102",101,7336011751,164,13,0.0554166666666667,25.88,"OLD STYLE BEER",24291,73360,0.0410748333333333,0.000535177637808242,1,9,0,0,0,0,0,0,0,0,0,1,0.126492648439199,0.873507351560801,-7.39767309966081,0.0529475308641975,0.00246913580246914,0.00423089914245479
"3103",101,1820000016,165,13,0.0554166666666667,25.88,"BUDWEISER BEER",22294,18200,0.0410748333333333,0.000583116533596483,1,9,0,0,0,0,0,0,0,0,0,0,0.0948876284630554,0.905112371536945,-7.34742732994182,0.0529475308641975,0.00246913580246914,0.00614533783846775
"3104",101,1820011168,165,21,0.0416319444444444,8,"BUDWEISER BEER",22294,18200,0.0383013888888889,0.000941957477348165,1,9,1,0,0,0,0,0,0,0,0,0,0.0948876284630554,0.905112371536945,-6.86785424967993,0.0416319444444444,0,0.00992708420060174
"3105",101,3410000354,165,26,0.0554166666666667,25.88,"MILLER LITE BEER",22294,34100,0.0410748333333333,0.00116623306719297,6,4,0,1,0,0,0,0,0,0,0,0,0.0948876284630554,0.905112371536945,-6.65428014938187,0.0529475308641975,0.00246913580246914,0.0122906756769355
"3106",101,3410000554,165,10,0.0554166666666667,25.88,"MILLER GENUINE DRAFT",22294,34100,0.0410748333333333,0.000448551179689603,6,4,0,0,1,0,0,0,0,0,0,0,0.0948876284630554,0.905112371536945,-7.60979159440931,0.0529475308641975,0.00246913580246914,0.0047271829526675
"3107",101,3410017306,165,23,0.0416319444444444,8.84,"MILLER GENUINE DRAFT",22294,34100,0.0379516805555556,0.00103166771328609,6,4,0,0,0,1,0,0,0,0,0,0,0.0948876284630554,0.905112371536945,-6.77688247147421,0.0416319444444444,0,0.0108725207911352
"3108",101,3410017505,165,17,0.0581944444444445,27.92,"MILLER GEN DRFT LNNR",22294,34100,0.0419465555555556,0.000762537005472324,6,4,0,0,0,0,1,0,0,0,0,0,0.0948876284630554,0.905112371536945,-7.07916334334714,0.0557253086419753,0.00246913580246914,0.00803621101953475
"3109",101,3410057306,165,59,0.0416319444444444,8.84,"MILLER LITE BEER",22294,34100,0.0379516805555556,0.00264645196016866,6,4,0,0,0,0,0,1,0,0,0,0,0.0948876284630554,0.905112371536945,-5.83483924349764,0.0416242283950617,7.71604938271803e-06,0.0278903794207382
"3110",101,3410057528,165,22,0.0513194444444444,19.95,"MILLER LITE BEER N.R",22294,34100,0.0410812152777778,0.000986812595317126,6,4,0,0,0,0,0,0,1,0,0,0,0.0948876284630554,0.905112371536945,-6.82133423404504,0.0513194444444444,0,0.0103998024958685
"3111",101,3410057602,165,29,0.0513194444444444,19.95,"MILLER LITE BEER",22294,34100,0.0410812152777778,0.00130079842109985,6,4,0,0,0,0,0,0,0,1,0,0,0.0948876284630554,0.905112371536945,-6.54508085741688,0.0513194444444444,0,0.0137088305627357
"3112",101,7336011341,165,10,0.0513194444444444,19.95,"OLD STYLE BEER",22294,73360,0.0410812152777778,0.000448551179689603,1,9,0,0,0,0,0,0,0,0,1,0,0.0948876284630554,0.905112371536945,-7.60979159440931,0.0513194444444444,0,0.0047271829526675
"3113",101,7336011751,165,17,0.0554166666666667,25.88,"OLD STYLE BEER",22294,73360,0.0410748333333333,0.000762537005472324,1,9,0,0,0,0,0,0,0,0,0,1,0.0948876284630554,0.905112371536945,-7.07916334334714,0.0529475308641975,0.00246913580246914,0.00803621101953475
"3114",101,1820000016,166,10,0.0554166666666667,25.88,"BUDWEISER BEER",22100,18200,0.0410748333333333,0.000452488687782805,1,9,0,0,0,0,0,0,0,0,0,0,0.106135561638203,0.893864438361797,-7.58854664426337,0.0529475308641975,0.00246913580246914,0.00426330893056613
"3115",101,1820011168,166,18,0.0416319444444444,8,"BUDWEISER BEER",22100,18200,0.0383013888888889,0.00081447963800905,1,9,1,0,0,0,0,0,0,0,0,0,0.106135561638203,0.893864438361797,-7.00075997936125,0.041616512345679,1.54320987654291e-05,0.00767395607501904
"3116",101,3410000354,166,9,0.0554166666666667,25.88,"MILLER LITE BEER",22100,34100,0.0410748333333333,0.000407239819004525,6,4,0,1,0,0,0,0,0,0,0,0,0.106135561638203,0.893864438361797,-7.6939071599212,0.0529475308641975,0.00246913580246914,0.00383697803750952
"3117",101,3410000554,166,2,0.0554166666666667,25.88,"MILLER GENUINE DRAFT",22100,34100,0.0410748333333333,9.04977375565611e-05,6,4,0,0,1,0,0,0,0,0,0,0,0.106135561638203,0.893864438361797,-9.19798455669747,0.0529475308641975,0.00246913580246914,0.000852661786113227
"3118",101,3410017306,166,22,0.0416319444444444,8.84,"MILLER GENUINE DRAFT",22100,34100,0.0379516805555556,0.000995475113122172,6,4,0,0,0,1,0,0,0,0,0,0,0.106135561638203,0.893864438361797,-6.8000892838991,0.0416319444444444,0,0.0093792796472455
"3119",101,3410017505,166,55,0.0443055555555556,5.32,"MILLER GEN DRFT LNNR",22100,34100,0.0419485,0.00248868778280543,6,4,0,0,0,0,1,0,0,0,0,0,0.106135561638203,0.893864438361797,-5.88379855202495,0.0443055555555556,0,0.0234481991181137
"3120",101,3410057306,166,62,0.0416319444444444,8.84,"MILLER LITE BEER",22100,34100,0.0379516805555556,0.00280542986425339,6,4,0,0,0,0,0,1,0,0,0,0,0.106135561638203,0.893864438361797,-5.76399735221233,0.0416203703703704,1.15740740740736e-05,0.02643251536951
"3121",101,3410057528,166,17,0.0513194444444444,19.95,"MILLER LITE BEER N.R",22100,34100,0.0410812152777778,0.000769230769230769,6,4,0,0,0,0,0,0,1,0,0,0,0.106135561638203,0.893864438361797,-7.0579183932012,0.0513194444444444,0,0.00724762518196243
"3122",101,3410057602,166,19,0.0513194444444444,19.95,"MILLER LITE BEER",22100,34100,0.0410812152777778,0.00085972850678733,6,4,0,0,0,0,0,0,0,1,0,0,0.106135561638203,0.893864438361797,-6.94669275809098,0.0513194444444444,0,0.00810028696807566
"3123",101,7336011341,166,11,0.0513194444444444,19.95,"OLD STYLE BEER",22100,73360,0.0410812152777778,0.000497737556561086,1,9,0,0,0,0,0,0,0,0,1,0,0.106135561638203,0.893864438361797,-7.49323646445905,0.0513194444444444,0,0.00468963982362275
"3124",101,7336011751,166,25,0.0554166666666667,25.88,"OLD STYLE BEER",22100,73360,0.0410748333333333,0.00113122171945701,1,9,0,0,0,0,0,0,0,0,0,1,0.106135561638203,0.893864438361797,-6.67225591238922,0.0529475308641975,0.00246913580246914,0.0106582723264153
"3125",101,1820000016,167,5,0.0554166666666667,25.88,"BUDWEISER BEER",26365,18200,0.0410748333333333,0.00018964536317087,1,9,0,0,0,0,0,0,0,0,0,0,0.133840081904626,0.866159918095374,-8.42666901499035,0.0529475308641975,0.00246913580246914,0.00141695492465412
"3126",101,1820011168,167,40,0.0381597222222222,0.36,"BUDWEISER BEER",26365,18200,0.0380223472222222,0.00151716290536696,1,9,1,0,0,0,0,0,0,0,0,0,0.133840081904626,0.866159918095374,-6.34722747331052,0.0381597222222222,0,0.0113356393972329
"3127",101,3410000354,167,20,0.0554166666666667,25.88,"MILLER LITE BEER",26365,34100,0.0410748333333333,0.000758581452683482,6,4,0,1,0,0,0,0,0,0,0,0,0.133840081904626,0.866159918095374,-7.04037465387046,0.0529475308641975,0.00246913580246914,0.00566781969861646
"3128",101,3410000554,167,7,0.0554166666666667,25.88,"MILLER GENUINE DRAFT",26365,34100,0.0410748333333333,0.000265503508439219,6,4,0,0,1,0,0,0,0,0,0,0,0.133840081904626,0.866159918095374,-8.09019677836914,0.0529475308641975,0.00246913580246914,0.00198373689451576
"3129",101,3410017306,167,47,0.0381597222222222,0.54,"MILLER GENUINE DRAFT",26365,34100,0.0379536597222222,0.00178266641380618,6,4,0,0,0,1,0,0,0,0,0,0,0.133840081904626,0.866159918095374,-6.18595932571439,0.0381597222222222,0,0.0133193762917487
"3130",101,3410017505,167,48,0.0443055555555556,5.32,"MILLER GEN DRFT LNNR",26365,34100,0.0419485,0.00182059548644036,6,4,0,0,0,0,1,0,0,0,0,0,0.133840081904626,0.866159918095374,-6.16490591651656,0.0443055555555556,0,0.0136027672766795
"3131",101,3410057306,167,91,0.0381597222222222,0.54,"MILLER LITE BEER",26365,34100,0.0379536597222222,0.00345154560970984,6,4,0,0,0,0,0,1,0,0,0,0,0.133840081904626,0.866159918095374,-5.5252474209076,0.0381597222222222,0,0.0257885796287049
"3132",101,3410057528,167,50,0.0415972222222222,1.25,"MILLER LITE BEER N.R",26365,34100,0.0410772569444444,0.0018964536317087,6,4,0,0,0,0,0,0,1,0,0,0,0.133840081904626,0.866159918095374,-6.12408392199631,0.0415972222222222,0,0.0141695492465412
"3133",101,3410057602,167,27,0.0513194444444444,19.95,"MILLER LITE BEER",26365,34100,0.0410812152777778,0.0010240849611227,6,4,0,0,0,0,0,0,0,1,0,0,0.133840081904626,0.866159918095374,-6.74027006142012,0.0513194444444444,0,0.00765155659313223
"3134",101,7336011341,167,12,0.0513194444444444,19.95,"OLD STYLE BEER",26365,73360,0.0410812152777778,0.000455148871610089,1,9,0,0,0,0,0,0,0,0,1,0,0.133840081904626,0.866159918095374,-7.55120027763645,0.0513194444444444,0,0.00340069181916988
"3135",101,7336011751,167,27,0.0554166666666667,25.88,"OLD STYLE BEER",26365,73360,0.0410748333333333,0.0010240849611227,1,9,0,0,0,0,0,0,0,0,0,1,0.133840081904626,0.866159918095374,-6.74027006142012,0.0529475308641975,0.00246913580246914,0.00765155659313223
"3136",101,1820000016,168,5,0.0554166666666667,25.88,"BUDWEISER BEER",20734,18200,0.0410748333333333,0.000241149802257162,1,9,0,0,0,0,0,0,0,0,0,0,0.13128591619262,0.86871408380738,-8.18935100611121,0.0529475308641975,0.00246913580246914,0.00183682918359157
"3137",101,1820011168,168,18,0.0381597222222222,0.36,"BUDWEISER BEER",20734,18200,0.0380223472222222,0.000868139288125784,1,9,1,0,0,0,0,0,0,0,0,0,0.13128591619262,0.86871408380738,-6.90841716064914,0.0381635802469136,-3.85802469135554e-06,0.00661258506092966
"3138",101,3410000354,168,16,0.0554166666666667,25.88,"MILLER LITE BEER",20734,34100,0.0410748333333333,0.000771679367222919,6,4,0,1,0,0,0,0,0,0,0,0,0.13128591619262,0.86871408380738,-7.02620019630553,0.0529475308641975,0.00246913580246914,0.00587785338749303
"3139",101,3410000554,168,8,0.0554166666666667,25.88,"MILLER GENUINE DRAFT",20734,34100,0.0410748333333333,0.000385839683611459,6,4,0,0,1,0,0,0,0,0,0,0,0.13128591619262,0.86871408380738,-7.71934737686547,0.0529475308641975,0.00246913580246914,0.00293892669374651
"3140",101,3410017306,168,42,0.0381597222222222,0.54,"MILLER GENUINE DRAFT",20734,34100,0.0379536597222222,0.00202565833896016,6,4,0,0,0,1,0,0,0,0,0,0,0.13128591619262,0.86871408380738,-6.06111930026194,0.0381751543209877,-1.54320987654361e-05,0.0154293651421692
"3141",101,3410017505,168,14,0.0531944444444444,21.14,"MILLER GEN DRFT LNNR",20734,34100,0.0419491388888889,0.000675219446320054,6,4,0,0,0,0,1,0,0,0,0,0,0.13128591619262,0.86871408380738,-7.15973158893005,0.0509722222222222,0.00222222222222222,0.0051431217140564
"3142",101,3410057306,168,90,0.0381597222222222,0.54,"MILLER LITE BEER",20734,34100,0.0379536597222222,0.00434069644062892,6,4,0,0,0,0,0,1,0,0,0,0,0.13128591619262,0.86871408380738,-5.29897924821504,0.0381674382716049,-7.71604938271803e-06,0.0330629253046483
"3143",101,3410057528,168,41,0.0415972222222222,1.25,"MILLER LITE BEER N.R",20734,34100,0.0410772569444444,0.00197742837850873,6,4,0,0,0,0,0,0,1,0,0,0,0.13128591619262,0.86871408380738,-6.085216851841,0.0416280864197531,-3.08641975308652e-05,0.0150619993054509
"3144",101,3410057602,168,17,0.0513194444444444,19.95,"MILLER LITE BEER",20734,34100,0.0410812152777778,0.000819909327674351,6,4,0,0,0,0,0,0,0,1,0,0,0.13128591619262,0.86871408380738,-6.96557557448909,0.0513194444444444,0,0.00624521922421134
"3145",101,7336011341,168,12,0.0513194444444444,19.95,"OLD STYLE BEER",20734,73360,0.0410812152777778,0.000578759525417189,1,9,0,0,0,0,0,0,0,0,1,0,0.13128591619262,0.86871408380738,-7.31388226875731,0.0513194444444444,0,0.00440839004061977
"3146",101,7336011751,168,18,0.0554166666666667,25.88,"OLD STYLE BEER",20734,73360,0.0410748333333333,0.000868139288125784,1,9,0,0,0,0,0,0,0,0,0,1,0.13128591619262,0.86871408380738,-6.90841716064914,0.0529475308641975,0.00246913580246914,0.00661258506092966
"3147",101,1820000016,169,5,0.0554166666666667,25.88,"BUDWEISER BEER",22624,18200,0.0410748333333333,0.000221004243281471,1,9,0,0,0,0,0,0,0,0,0,0,0.0771881765067679,0.922811823493232,-8.3369987161257,0.0529475308641975,0.00246913580246914,0.00286318777412876
"3148",101,1820011168,169,16,0.0394444444444444,2.9,"BUDWEISER BEER",22624,18200,0.0383005555555556,0.000707213578500707,1,9,1,0,0,0,0,0,0,0,0,0,0.0771881765067679,0.922811823493232,-7.17384790632002,0.0402353395061728,-0.0007908950617284,0.00916220087721204
"3149",101,3410000354,169,14,0.0554166666666667,25.88,"MILLER LITE BEER",22624,34100,0.0410748333333333,0.000618811881188119,6,4,0,1,0,0,0,0,0,0,0,0,0.0771881765067679,0.922811823493232,-7.30737929894454,0.0529475308641975,0.00246913580246914,0.00801692576756054
"3150",101,3410000554,169,6,0.0554166666666667,25.88,"MILLER GENUINE DRAFT",22624,34100,0.0410748333333333,0.000265205091937765,6,4,0,0,1,0,0,0,0,0,0,0,0.0771881765067679,0.922811823493232,-8.15467715933175,0.0529475308641975,0.00246913580246914,0.00343582532895452
"3151",101,3410017306,169,24,0.0416319444444444,8.84,"MILLER GENUINE DRAFT",22624,34100,0.0379516805555556,0.00106082036775106,6,4,0,0,0,1,0,0,0,0,0,0,0.0771881765067679,0.922811823493232,-6.76838279821186,0.0416319444444444,0,0.0137433013158181
"3152",101,3410017505,169,11,0.0581944444444445,27.92,"MILLER GEN DRFT LNNR",22624,34100,0.0419465555555556,0.000486209335219236,6,4,0,0,0,0,1,0,0,0,0,0,0.0771881765067679,0.922811823493232,-7.54854135576143,0.0557253086419753,0.00246913580246914,0.00629901310308328
